HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
8.5,1868,68.262,14.67944,71.59,3.7,1218.0,401.5384,64.6,72.53,75.0,56,18,20,4,5,11,No-Loss
17.5,1276,1.6199999999999999,30.0,141.0,2.737,2486.0,776.0,51.52,136.0,78.0,45,11,10,4,5,15,No-Loss
6.125,2852,1.9259999999999997,4.538712,180.06,0.11055,1908.2,256.24490000000003,45.98,55.69,76.0,46,16,15,4,5,12,No-Loss
17.5,777,14.28,41.1,140.0,3.57,2232.0,890.0,59.0,156.0,78.0,42,16,12,4,7,15,No-Loss
8.5,2943,7.32,17.824392000000003,162.89,5.11,2553.45,649.8582,70.02,141.09,79.0,45,16,17,3,4,15,No-Loss
17.5,1005,3.546,47.120328,131.69,3.7199999999999998,1226.7,921.9533000000001,87.19,176.07,78.0,41,11,15,9,10,14,No-Loss
12.25,1518,2.59,21.5,172.0,4.32,2714.0,674.0,73.07,129.0,118.0,44,30,16,4,5,33,No-Loss
8.5,2915,17.855999999999998,16.99488,225.88,3.22,2291.0,483.4311000000001,34.12,92.99,82.0,44,14,13,3,4,17,No-Loss
8.5,2114,6.81,12.5,103.0,4.867,2831.0,634.0,57.55,122.0,80.0,44,12,13,3,4,16,No-Loss
8.5,2560,12.01,33.4,131.0,0.04,2176.0,370.00410000000005,46.73,80.0,78.0,46,15,26,6,8,14,No-Loss
12.25,1457,5.784,28.587816,158.85,3.81,2035.8,626.0829000000001,80.44,119.84,117.0,50,32,27,6,8,32,No-Loss
17.5,461,11.11111111111111,17.2,101.0,4.9,1307.0,913.0,73.28,156.0,73.0,35,6,12,2,3,10,No-Loss
6.125,3330,5.1899999999999995,8.540152,215.5,3.1955000000000005,2312.75,224.5445,80.45,48.54,76.0,51,16,20,4,5,11,No-Loss
8.5,2030,15.86,8.7,194.0,3.858,2483.0,539.0,75.67,103.0,76.0,38,9,10,2,3,13,No-Loss
8.5,2104,18.53,8.3,232.0,3.259,1788.0,509.0,45.94,98.0,75.0,41,10,14,3,4,11,No-Loss
17.5,883,10.526315789473683,27.4,93.0,3.3,2129.0,900.0,57.69,154.0,77.0,40,8,12,5,6,13,No-Loss
17.5,1059,7.356,45.8592,172.32,0.59,1838.6,781.9432,55.22,150.15,77.0,44,9,17,6,7,12,No-Loss
17.5,932,7.2700000000000005,26.8,131.0,5.24,1899.0,877.0761000000001,78.6,156.0,74.0,38,7,17,4,6,10,No-Loss
8.5,2316,9.894,20.252232,150.18,4.66,2370.75,689.4837,74.87,143.02,77.0,44,13,16,2,4,13,No-Loss
8.5,2580,2.99,11.0,159.0,0.04,1927.0,455.0443000000001,49.79,99.0,78.0,46,15,26,6,8,14,No-Loss
17.5,530,28.35,21.9,123.0,6.4,1237.0,714.5258400000001,79.56,126.0,71.0,35,6,16,1,2,8,No-Loss
8.5,2222,4.54,18.1,196.0,3.987,2460.0,543.0,83.52,104.0,77.0,39,11,12,2,3,13,No-Loss
17.5,1196,3.6400000000000006,39.8,130.0,2.989,2621.0,817.0,59.92,143.0,79.0,45,11,10,4,6,15,No-Loss
17.5,308,11.05,9.0,114.0,2.019,1101.0,799.0,49.58,137.0,75.0,35,8,15,8,9,12,No-Loss
8.5,2463,8.79,14.7048,259.24,5.098599999999999,2478.05,530.9816999999999,50.43,109.19,78.0,36,13,14,3,5,13,No-Loss
17.5,877,11.6,34.8,149.0,3.894,2904.0,895.0,81.96,171.0,77.0,43,11,14,5,7,14,No-Loss
8.5,2657,13.278,8.1488,169.62,3.5,2298.25,549.4736,56.84,115.27,77.0,38,11,16,4,6,13,No-Loss
17.5,942,5.51,31.2,142.0,2.038,1964.0,932.0,85.67,160.0,80.0,42,11,15,5,8,16,No-Loss
12.25,1704,2.03,10.7546,168.21,3.73,2705.7,560.0404000000001,80.2,105.52,125.0,54,36,19,5,7,38,No-Loss
17.5,503,27.27,25.7,138.0,3.037,1469.0,830.0,57.27,146.0,75.0,40,10,12,5,7,12,No-Loss
8.5,2148,11.67,1.0,120.0,6.74,1605.0,521.5975000000001,56.32,106.0,77.0,44,16,21,5,6,13,No-Loss
6.125,3695,4.98,27.5,123.0,0.0,2752.0,175.0,43.38,34.0,77.0,43,14,15,3,5,13,No-Loss
17.5,489,27.78,36.0,151.0,2.406,2827.0,948.0,51.45,181.0,74.0,38,5,13,8,10,11,No-Loss
8.5,1776,53.45,3.4,193.0,2.645,2080.0,527.0,67.6,101.0,76.0,38,7,10,2,3,13,No-Loss
8.5,2545,4.37956204379562,10.3,196.0,0.0,2068.0,489.0,65.83,94.0,75.0,44,11,20,3,5,12,No-Loss
6.125,3484,5.802,7.593744,240.21,1.55507,2193.85,237.75300000000001,48.02,52.83,77.0,44,13,15,3,4,13,No-Loss
8.5,2592,12.17,8.6,146.0,2.737,2786.0,577.0,54.3,111.0,81.0,46,14,15,3,4,17,No-Loss
17.5,1163,13.038,20.4226,139.06,3.42,1966.2,895.5363000000001,54.07,152.99,79.0,44,14,16,5,7,15,No-Loss
8.5,2525,9.836065573770492,11.3,194.0,4.2,2852.0,564.0,58.89,111.0,78.0,42,14,17,3,4,14,No-Loss
17.5,1197,8.42,37.1,130.0,3.056,2621.0,817.0,60.14,143.0,79.0,45,11,10,4,6,15,No-Loss
12.25,2500,7.674000000000001,11.9284,230.19,4.49,2257.65,615.5161,54.43,117.06,79.0,39,11,13,3,5,15,No-Loss
17.5,1305,2.574,36.96836,173.31,2.09,1764.65,863.8359,78.77,157.76,78.0,43,12,15,5,4,13,No-Loss
8.5,2506,11.16,20.043167999999998,165.47,5.26,2302.6,660.4250000000001,80.68,142.95,79.0,45,15,17,3,4,15,No-Loss
8.5,2906,7.134,13.8252,160.68,2.15,2575.2000000000003,644.5748,91.03,139.95,79.0,45,16,17,3,4,15,No-Loss
12.25,2942,8.280000000000001,7.1962,223.65,6.61,2495.4500000000003,586.4574000000001,51.65,114.45,81.0,41,13,17,4,6,17,No-Loss
17.5,195,26.169999999999998,6.3,46.0,1.889,1156.0,700.0,57.01,120.0,70.0,29,4,3,1,2,7,No-Loss
6.125,3349,2.718,3.52,187.81,2.59,2417.15,208.69430000000003,50.37,50.9,77.0,46,21,25,6,7,16,No-Loss
8.5,2969,11.55,0.43386399999999997,169.89,4.9,2660.75,652.4999000000001,76.89,142.68,79.0,50,17,19,4,6,15,No-Loss
17.5,1121,3.2,39.8,117.0,2.603,2187.0,912.0,59.25,160.0,79.0,40,13,10,3,5,15,No-Loss
12.25,1367,25.0,1.6,47.0,6.2,876.0,661.0,65.76,119.0,72.0,43,12,13,3,4,9,No-Loss
8.5,1830,40.0,10.3,145.0,3.8,942.0,414.0,85.91,78.0,74.0,45,19,20,3,4,9,No-Loss
17.5,948,5.688,10.894400000000001,148.86,3.64,2440.35,945.7286,55.19,161.68,76.0,44,12,14,7,9,13,No-Loss
17.5,810,22.068,11.1364,139.44,3.18,1925.6,879.6861000000001,75.27,154.28,75.0,38,12,15,5,6,12,No-Loss
17.5,1009,4.99,41.5,151.0,3.205,2368.0,895.0,49.26,157.0,78.0,43,16,12,4,7,15,No-Loss
8.5,2777,15.581999999999999,13.899384,230.69,3.79,2016.95,499.2813,33.24,96.28,82.0,42,13,12,3,4,17,No-Loss
8.5,1892,36.53,9.6,198.0,3.783,2266.0,530.0,62.29,101.0,76.0,38,7,10,2,3,13,No-Loss
17.5,979,5.393999999999999,17.6814,138.08,3.56,2127.15,900.8197000000001,55.36,154.55,77.0,38,11,13,4,6,14,No-Loss
17.5,1191,1.7799999999999998,24.4,181.0,4.96,2010.0,878.6607,61.11,156.0,76.0,40,9,18,9,11,13,No-Loss
8.5,1782,5.07,3.0,76.0,4.921,2435.0,597.0,43.9,115.0,80.0,43,12,11,3,4,16,No-Loss
8.5,2649,2.8436018957345968,18.2,158.0,0.0,2474.0,548.0,47.7,108.0,79.0,43,15,18,3,4,15,No-Loss
8.5,2276,5.29,18.9,189.0,4.783,2750.0,550.0,78.59,105.0,78.0,41,11,12,3,4,14,No-Loss
17.5,1025,3.5294117647058822,43.2,118.0,4.2,1488.0,837.0,49.6,147.0,73.0,37,8,17,7,8,9,No-Loss
17.5,263,14.900000000000002,7.2,106.0,2.092,1096.0,795.0,56.35,136.0,75.0,35,8,15,8,9,12,No-Loss
12.25,1556,7.317073170731708,13.1,172.0,4.9,2717.0,688.0,65.38,118.0,122.0,61,46,25,4,5,35,No-Loss
8.5,2753,7.199999999999999,19.8,138.0,0.0,2210.0,345.0,51.35,75.0,81.0,47,15,14,3,4,17,No-Loss
17.5,534,14.449999999999998,32.8,154.0,2.294,2860.0,936.0,47.79,179.0,74.0,38,5,13,8,10,11,No-Loss
17.5,281,33.6,27.407616,141.96,3.14,381.34999999999997,726.4675000000001,68.23,139.19,71.0,36,6,15,3,4,8,No-Loss
12.25,2118,5.513999999999999,11.9438,249.66,2.52,1947.35,618.1578,52.58,119.13,77.0,39,11,13,3,5,13,No-Loss
8.5,2484,4.82,11.2,167.0,0.05,2106.0,476.9646000000001,48.52,104.0,77.0,47,16,26,7,9,13,No-Loss
6.125,3587,5.154,7.499328,190.69,0.01474,2089.45,235.11130000000003,36.82,43.74,77.0,44,13,16,3,4,13,No-Loss
8.5,2720,1.974,8.804400000000001,147.63,0.0,2573.75,525.6983,55.13,128.0,76.0,36,11,13,3,4,14,No-Loss
6.125,3123,6.382978723404255,4.0,200.0,4.1,2203.0,224.0,49.5,48.0,76.0,44,14,24,4,6,13,No-Loss
17.5,917,14.73,37.8,146.0,3.514,2423.0,882.0,44.47,155.0,78.0,43,16,12,4,7,15,No-Loss
8.5,1906,12.66,9.3,113.0,3.864,2731.0,646.0,64.09,124.0,80.0,43,12,13,3,4,16,No-Loss
8.5,2422,4.872,9.0728,163.49,2.41,1853.1,464.9392,65.34,96.8,75.0,36,9,11,4,5,12,No-Loss
17.5,397,31.17,26.8,146.0,2.335,2692.0,933.0,49.33,178.0,74.0,38,5,13,8,10,11,No-Loss
17.5,980,6.89,48.1,149.0,3.411,2421.0,899.0,59.0,158.0,78.0,43,16,12,4,7,15,No-Loss
8.5,2725,1.22,22.8,168.0,0.15,2164.0,480.66200000000003,49.52,104.0,80.0,48,16,28,7,8,16,No-Loss
17.5,602,9.342,14.674000000000001,157.61,3.44,1116.5,916.6699000000001,78.03,156.77,70.0,34,6,15,8,17,6,No-Loss
8.5,1978,3.5279999999999996,19.078776,78.59,1.7,2157.6,544.1902,47.39,97.95,75.0,48,14,18,3,4,11,No-Loss
17.5,1381,1.8659999999999999,35.075544,172.09,1.47,1761.75,855.9108000000001,60.98,163.95,78.0,43,12,15,5,4,13,No-Loss
17.5,1340,1.5959999999999999,7.506399999999999,122.1,4.57,2457.95,834.2003,70.48,141.93,88.0,44,19,14,4,7,21,No-Loss
8.5,2708,4.17,17.668200000000002,190.46,0.0,2227.2,475.50600000000003,50.76,107.79,76.0,44,12,15,4,6,13,No-Loss
8.5,2194,18.53,1.5,245.0,3.503,1815.0,523.0,65.72,100.0,75.0,41,10,14,3,4,11,No-Loss
8.5,1994,49.690000000000005,6.9,70.0,2.057,2013.0,613.0,47.35,118.0,75.0,38,10,12,4,5,12,No-Loss
8.5,3118,24.456000000000003,17.554632,247.53,3.33,2569.3999999999996,501.923,53.29,103.13,82.0,44,14,13,3,4,17,No-Loss
8.5,2161,68.41,4.9,232.0,4.791,1891.0,503.0,43.5,97.0,75.0,41,10,14,3,4,11,No-Loss
17.5,1076,1.7200000000000002,26.8,183.0,4.19,1930.0,857.7968000000001,60.96,152.0,76.0,37,8,17,4,6,12,No-Loss
8.5,2009,42.126,12.992,266.96999999999997,5.7424,2363.5,536.2651,52.24,115.41,76.0,36,13,12,3,5,11,No-Loss
17.5,201,15.0,7.6,98.0,6.0,1018.0,802.0,49.01,137.0,70.0,30,6,4,1,1,7,No-Loss
12.25,1324,28.0,1.8,58.0,3.5,970.0,767.0,58.44,147.0,70.0,42,8,11,3,5,8,No-Loss
17.5,528,25.0,22.9,74.0,3.1,1140.0,690.0,71.79,118.0,72.0,36,8,10,3,2,8,No-Loss
17.5,230,28.57142857142857,8.7,105.0,1.1,789.0,619.0,14.68,118.0,68.0,30,5,3,1,2,7,No-Loss
17.5,750,9.192,19.1994,157.88,5.57,1457.25,813.6436000000001,76.41,139.68,72.0,35,7,18,10,18,8,No-Loss
17.5,222,3.225806451612903,10.2,127.0,2.139,1478.0,789.0,47.65,138.0,73.0,33,3,8,4,6,10,No-Loss
17.5,1127,5.256,41.383432,172.93,2.03,2320.0,853.2691000000001,48.87,154.6,78.0,44,10,16,8,7,13,No-Loss
17.5,457,16.79,23.6,132.0,4.447,1267.0,901.0,78.88,155.0,75.0,35,8,15,8,9,12,No-Loss
8.5,2259,11.088,16.636400000000002,157.55,3.4,2095.25,552.1153,60.12,115.53,77.0,35,9,12,4,6,13,No-Loss
17.5,526,10.326,38.056391999999995,198.1168,2.27,980.1999999999999,713.2590000000001,65.66,137.07,75.0,40,7,21,12,15,11,No-Loss
17.5,860,5.36,10.4,139.0,4.06,1799.0,837.197,23.93,149.0,73.0,37,7,17,4,6,9,No-Loss
12.25,1365,7.65,13.9,123.0,1.975,2687.0,745.0,49.87,143.0,86.0,43,13,10,3,5,20,No-Loss
17.5,729,11.262,48.048752,152.16,2.06,1725.5,850.6274000000001,42.72,153.71,75.0,42,6,25,12,15,11,No-Loss
8.5,2048,33.333333333333336,1.2,166.0,3.3,2008.0,592.0,83.41,112.0,76.0,44,21,18,3,4,13,No-Loss
17.5,1373,1.43,32.5,182.0,4.11,2189.0,868.6249000000001,53.2,154.0,77.0,42,9,20,10,12,14,No-Loss
6.125,3050,5.128205128205129,2.3,177.0,0.0,2066.0,226.0,35.15,49.0,76.0,44,14,24,4,6,13,No-Loss
8.5,2096,5.8919999999999995,12.0736,144.88,3.34,1737.1,552.1153,76.29,112.28,70.4680899999999,34,7,10,3,5,6,No-Loss
6.125,3741,4.368,5.961696,168.8,2.0341199999999997,2736.15,227.1862,63.42,44.26,77.0,55,19,22,4,5,13,No-Loss
17.5,506,8.333333333333334,26.3,89.0,3.1,1209.0,712.0,79.77,122.0,72.0,36,8,10,3,2,8,No-Loss
8.5,2541,3.576,7.78932,175.67,0.022109999999999998,1312.25,438.5222,60.99,84.25,77.0,48,15,17,4,5,13,No-Loss
17.5,377,36.08,26.4,144.0,4.733,1461.0,1004.0,62.11,172.0,74.0,35,8,12,6,8,12,No-Loss
17.5,812,5.6579999999999995,39.7334,153.6,2.87,1735.65,855.9108000000001,96.31,146.89,74.0,36,7,12,5,4,11,No-Loss
17.5,1095,5.8260000000000005,16.5626,116.75,2.43,2065.9,895.5363000000001,55.8,157.36,78.0,42,13,14,5,6,14,No-Loss
8.5,2043,11.08,5.0,110.0,9.53,1648.0,529.2564000000001,54.97,108.0,75.0,43,15,19,4,5,12,No-Loss
8.5,2130,22.42,0.9,120.0,6.65,1616.0,524.7667000000001,55.99,107.0,75.0,43,15,19,4,5,12,No-Loss
17.5,808,8.82,28.8574,139.01,1.81,1448.55,795.1517,25.0,136.63,77.0,38,10,14,5,7,13,No-Loss
6.125,3600,6.382978723404255,6.5,208.0,4.4,2258.0,233.0,50.39,50.0,76.0,44,14,24,4,6,13,No-Loss
8.5,2656,28.158,13.276688,221.22,3.79,1827.0,478.14770000000004,49.57,90.89,78.0,39,10,10,2,3,14,No-Loss
17.5,496,37.794000000000004,19.6856,163.62,3.64,1007.75,882.3278,53.86,150.79,70.0,34,6,15,8,17,6,No-Loss
8.5,2476,7.223999999999999,14.063488000000001,172.7,4.87,2299.7,660.4250000000001,77.68,142.84,79.0,45,15,17,3,4,15,No-Loss
8.5,2559,5.61,12.779800000000002,269.75,3.4484,2546.2,533.6234000000001,49.04,107.56,78.0,36,13,14,3,5,13,No-Loss
6.125,3232,8.06,1.4,173.0,4.783,2555.0,187.0,43.77,36.0,76.0,42,13,13,3,5,12,No-Loss
17.5,1345,2.75,37.9,149.0,3.15,2776.0,815.0,37.56,147.0,81.0,45,11,10,4,5,16,No-Loss
17.5,1224,2.43,35.004200000000004,141.35,2.27,1961.85,895.5363000000001,56.29,154.39,79.0,37,9,10,3,4,14,No-Loss
26.0,74,20.49,9.4,77.0,3.257,556.0,705.0,37.85,121.0,71.0,47,10,26,13,15,8,No-Loss
6.125,3040,5.418,6.9388,165.79,2.51,2776.75,224.5445,57.69,51.56,78.0,42,16,14,4,6,16,No-Loss
8.5,2803,2.96,15.810184,162.41,0.01474,1468.8500000000001,406.82180000000005,37.85,77.89,79.0,47,15,17,4,6,15,No-Loss
8.5,2036,15.924000000000001,9.450592,125.8,2.7,2467.9,713.2590000000001,82.26,146.53,79.0,44,14,18,3,4,15,No-Loss
17.5,406,25.62,22.4158,142.41,2.37,1608.05,908.7448,81.68,164.15,70.0,33,7,10,4,5,7,No-Loss
12.25,1753,10.572,26.892823999999997,181.98,3.62,2697.0,678.9169,98.75,131.44,123.0,59,37,24,4,6,34,No-Loss
12.25,1714,4.308,25.625600000000002,184.25,2.21,2736.15,747.6011000000001,62.49,145.16,118.0,45,29,15,4,6,36,No-Loss
8.5,2446,15.18,17.318592000000002,165.02,4.03,2251.85,644.5748,56.44,139.95,77.0,44,13,16,2,4,13,No-Loss
6.125,2883,18.37,8.1,179.0,1.406,2407.0,208.0,39.39,45.0,76.0,40,9,8,2,3,13,No-Loss
12.25,1349,5.484,13.7104,152.31,3.1968,2119.9,673.6335,54.91,127.81,116.0,44,24,15,3,5,32,No-Loss
12.25,1416,1.6440000000000001,43.98212,154.67,2.72,1835.7,700.0505,80.16,118.64,116.0,53,35,30,6,7,31,No-Loss
6.125,3415,3.006,8.122024,240.67,1.39293,2105.4,240.39470000000003,51.19,52.83,77.0,45,13,15,3,4,13,No-Loss
17.5,366,46.901999999999994,34.0374,106.0,6.27,1387.65,924.595,83.05,159.35,72.0,37,8,12,4,5,9,No-Loss
17.5,471,17.26,21.0,131.0,4.416,1404.0,908.0,74.36,156.0,75.0,35,8,15,8,9,12,No-Loss
17.5,799,12.95,35.7,150.0,3.923,2951.0,900.0,78.0,172.0,77.0,43,11,14,5,7,14,No-Loss
8.5,1900,4.88,3.1,72.0,2.312,2015.0,606.0,57.96,116.0,75.0,38,10,12,4,5,12,No-Loss
4.125,3415,3.174603174603175,1.782304,244.15,0.99495,1535.405,95.1012,37.06,14.57,77.0,46,15,15,4,5,14,No-Loss
12.25,1544,1.96,11.7,166.0,3.74,2590.0,618.7863000000001,49.92,110.0,117.0,55,41,22,6,7,32,No-Loss
12.25,1707,6.53,7.2,176.0,4.924,2615.0,629.0,65.82,121.0,121.0,45,31,15,5,7,34,No-Loss
17.5,618,10.46,31.7,139.0,2.992,1477.0,858.0,53.73,151.0,78.0,43,11,13,4,8,13,No-Loss
17.5,439,44.466,24.2132,162.11,3.3,1068.55,800.8582,77.28,137.055,70.0,34,6,15,8,17,6,No-Loss
6.125,3652,4.938,5.941464,234.58,2.2176,2511.4,227.1862,82.54,43.55,76.0,53,20,24,4,6,11,No-Loss
12.25,1659,2.2222222222222223,21.8,171.0,3.9,2912.0,660.0,44.34,120.0,123.0,62,48,25,3,5,35,No-Loss
8.5,2337,18.552,8.0542,150.8,2.67,2131.5,549.4736,73.91,125.77,77.0,38,11,16,4,6,13,No-Loss
17.5,1150,6.2,6.3,102.0,2.556,1916.0,780.0,58.0,138.0,79.0,40,13,13,4,5,15,No-Loss
17.5,1000,2.49,22.4312,132.24,3.64,2051.75,834.7772000000001,55.56,166.31,76.0,45,12,13,6,9,15,No-Loss
17.5,758,9.57,19.679000000000002,143.1,3.57,1934.3,884.9695,76.91,155.75,75.0,38,12,15,5,6,12,No-Loss
8.5,3001,2.97,8.6,164.0,5.15,2158.0,469.0416000000001,46.81,102.0,80.0,52,20,25,5,7,16,No-Loss
6.125,3037,2.424,3.868808,151.83,3.2,2491.1,245.67810000000003,79.18,48.55,76.0,54,14,21,4,2,12,No-Loss
17.5,157,0.06,4.6,54.41,1.4,470.0,302.0,47.14,123.35,70.0,35,6,8,2,3,7,No-Loss
6.125,3021,7.332,4.862,185.99,2.44,2782.55,235.11130000000003,57.09,51.15,78.0,42,16,14,4,6,16,No-Loss
8.5,2244,15.48,8.4,120.0,5.11,1764.0,528.9923000000001,51.03,108.0,77.0,44,16,21,5,6,13,No-Loss
17.5,1154,6.192,17.9212,131.58,3.74,1532.65,937.8035,56.27,161.15,80.0,45,15,14,6,7,17,No-Loss
8.5,2842,8.166,11.990832000000001,168.52,4.41,2562.15,644.5748,78.04,140.35,79.0,45,16,17,3,4,15,No-Loss
17.5,276,21.09,20.1,121.0,2.938,1580.0,799.0,48.26,140.0,73.0,33,3,8,4,6,10,No-Loss
12.25,1517,2.412,31.130304,159.16,2.83,2367.85,700.0505,50.04,134.04,118.0,51,33,28,6,8,32,No-Loss
17.5,747,4.842,17.114024,151.4,2.88,1566.0,855.9108000000001,82.54,147.54,73.0,35,7,12,5,4,11,No-Loss
8.5,2097,53.34,10.482424,224.08,1.53296,1550.05,475.50600000000003,65.73,92.35,76.0,48,15,16,3,4,12,No-Loss
17.5,312,74.898,29.275399999999998,151.96,3.19,1219.45,858.5525,68.42,147.0,68.0,38,6,5,2,3,5,No-Loss
17.5,594,16.27,33.7,140.0,4.816,1720.0,972.0,76.32,167.0,76.0,45,11,20,7,9,14,No-Loss
12.25,2205,6.851999999999999,13.3804,235.9,2.02,2279.4,639.2914000000001,52.87,123.99,77.0,39,11,12,3,5,13,No-Loss
6.125,3136,7.71,4.399336,201.62,2.9645,1755.9499999999998,190.2024,79.89,36.72,76.0,51,16,17,4,5,11,No-Loss
8.5,1886,11.472000000000001,8.776192,92.73,3.01,1183.2,404.18010000000004,78.7,72.53,75.0,56,18,20,4,5,11,No-Loss
6.125,3493,7.0200000000000005,5.9,168.0,4.825,2794.0,189.0,70.17,36.0,76.0,43,14,14,3,5,12,No-Loss
17.5,832,6.642,47.385591999999995,139.07,1.52,1067.2,921.9533000000001,80.42,176.36,77.0,41,11,15,9,10,13,No-Loss
17.5,1108,4.314,39.731152,190.12,2.69428571428571,1142.6,834.7772000000001,73.02,144.3,76.0,40,7,10,6,5,12,No-Loss
8.5,2276,9.528,10.291344,226.69,3.1,1580.5,491.35620000000006,47.95,94.58,76.0,48,15,16,3,4,12,No-Loss
8.5,2280,15.0,10.8,231.0,4.2,2165.0,508.0,49.17,97.0,74.0,45,12,20,4,6,12,No-Loss
17.5,1188,1.13,24.8,117.0,2.967,2829.0,850.0,49.55,61.3,80.0,48,16,14,8,10,15,No-Loss
6.125,3530,4.476,6.39556,226.99,3.4034,2322.9,216.6194,83.71,42.16,76.0,52,19,22,4,6,11,No-Loss
12.25,2041,13.043478260869566,12.0,90.0,3.6,1287.0,655.0,78.19,125.0,72.0,44,12,19,3,5,11,No-Loss
17.5,590,18.3,20.68,147.96,3.68,1974.9,932.5201,67.65,168.99,74.0,40,8,13,5,7,12,No-Loss
8.5,2243,13.043478260869566,8.1,234.0,4.0,2293.0,517.0,46.38,99.0,74.0,45,12,20,4,6,12,No-Loss
6.125,3782,3.81,8.3,139.0,3.91,1862.0,183.0213,69.42,40.0,76.0,50,19,23,4,5,10,No-Loss
17.5,545,26.086956521739133,6.0,106.0,2.9,1114.0,674.0,42.26,115.0,72.0,36,8,10,3,2,8,No-Loss
17.5,1046,3.57,14.634479999999998,150.64,2.29,2132.95,895.5363,80.68,151.5,75.0,38,7,13,9,8,11,No-Loss
12.25,1434,1.0507880910683012,5.7324,79.0818,5.1,2752.1,713.2590000000001,64.66,138.38,118.0,51,27,16,9,10,32,No-Loss
8.5,2600,13.703999999999999,17.553800000000003,266.52,3.9812,2637.55,528.34,49.97,107.73,78.0,36,13,14,3,5,13,No-Loss
12.25,1524,7.05,23.349976,161.21,2.44,2373.65,697.4088,42.15,133.71,120.0,55,36,25,5,6,33,No-Loss
17.5,1315,2.44,26.3,150.0,3.265,1892.0,819.0,71.76,141.0,82.0,42,13,12,6,7,18,No-Loss
8.5,1801,21.894,3.5,152.24,3.75,1935.75,652.4999,57.15,132.75,77.0,42,11,10,2,3,13,No-Loss
6.125,3170,8.955223880597014,5.3,188.0,3.7,2193.0,226.0,51.73,49.0,76.0,44,14,24,4,6,13,No-Loss
17.5,548,19.157999999999998,25.7114,143.75,3.64,1139.7,779.3015000000001,71.27,130.5,70.0,34,6,15,8,17,6,No-Loss
17.5,181,10.314,10.6656,70.38,2.22,566.75,353.98780000000005,86.5,61.26,68.0,38,6,5,2,3,5,No-Loss
12.25,1330,11.928,4.5082,58.0,1.28,944.05,744.3724,62.79,143.06,70.0,42,8,11,3,5,8,No-Loss
17.5,1064,2.1420000000000003,18.776999999999997,120.38,3.06,2379.45,898.178,66.54,157.75,78.0,39,12,14,5,6,14,No-Loss
12.25,2114,3.2432432432432434,15.5,181.0,6.2,1503.0,750.0,63.35,142.0,73.0,46,14,20,3,5,10,No-Loss
8.5,1849,16.506,10.879000000000001,271.98,3.6852000000000005,2205.4500000000003,538.9068000000001,56.23,117.11,75.0,36,11,10,3,5,11,No-Loss
12.25,1312,3.9,5.7,53.0,3.3,924.0,765.0,58.44,146.0,70.0,42,8,11,3,5,8,No-Loss
17.5,1044,2.52,26.9,116.0,4.126,2017.0,921.0,71.9,158.0,82.0,43,13,12,5,6,17,No-Loss
17.5,1363,1.962,43.620191999999996,175.29,2.3,1776.25,855.9108000000001,55.63,164.0,78.0,43,12,15,5,4,13,No-Loss
8.5,2321,6.593406593406594,2.0,215.0,2.7,2752.0,602.0,61.91,119.0,76.0,40,13,16,3,4,12,No-Loss
17.5,797,18.401999999999997,47.1834,126.17,7.08,1889.35,895.5363000000001,52.09,157.09,79.0,39,11,16,5,8,18,No-Loss
12.25,1739,0.8,41.039488,179.47,1.1,2428.75,665.7084000000001,58.13,128.55,123.0,57,37,22,4,6,34,No-Loss
12.25,2799,5.112,10.2916,219.81,5.12,2335.95,586.4574000000001,52.85,112.66,81.0,42,12,17,4,6,17,No-Loss
8.5,2436,5.882352941176471,7.5,198.0,0.0,2080.0,498.0,59.38,95.0,75.0,44,10,20,3,5,12,No-Loss
17.5,258,20.0,20.1,89.0,3.1,1058.0,708.0,63.16,121.0,72.0,36,8,10,3,2,8,No-Loss
8.5,2137,21.01,0.0,120.0,6.98,1597.0,523.1821000000001,54.8,107.0,75.0,43,15,19,4,5,12,No-Loss
12.25,1508,3.018,18.213800000000003,111.63,2.15,1293.4,647.2165000000001,81.26,123.19,69.0,42,7,10,3,5,9,No-Loss
12.25,2750,5.958,9.2246,225.69,3.18,2364.95,604.9493,64.12,117.07,81.0,41,11,15,4,6,17,No-Loss
8.5,2166,18.258000000000003,15.5606,274.06,3.2116,2312.75,549.4736,75.74,112.97,76.0,36,13,12,3,5,11,No-Loss
8.5,3945,2.664,11.6402,73.1,3.8,2744.85,446.44730000000004,49.77,84.66,103.0,48,23,17,4,6,29,No-Loss
8.5,2222,6.382978723404255,7.5,209.0,2.7,2652.0,597.0,46.69,118.0,76.0,40,12,15,3,4,12,No-Loss
8.5,2799,3.2760000000000002,9.843992,165.45,0.044219999999999995,1497.85,414.74690000000004,38.91,79.35,79.0,47,15,17,4,6,15,No-Loss
17.5,706,8.33,24.2,144.0,3.911,1714.0,978.0,64.56,168.0,78.0,49,11,20,7,9,14,No-Loss
6.125,2843,3.550295857988166,13.2,165.0,4.5,2369.0,218.0,22.21,47.0,82.0,53,19,22,4,6,17,No-Loss
8.5,2127,7.75,8.8,233.0,2.87,1700.0,507.0,50.65,97.0,75.0,41,10,14,3,4,11,No-Loss
